Inv01_Temp,Wms01_Irr,Wms01_Temp,Avg_Energy,Date,Hour,Quarter
40.791666666666664,383.9166666666667,26.891666666666666,2.642857142857143,2020-07-15,11,4
41.98571428571428,383.42857142857144,26.37142857142857,2.75,2020-07-15,12,1
44.284615384615385,281.2307692307692,26.423076923076923,2.1333333333333333,2020-07-15,12,2
43.861538461538466,392.61538461538464,26.423076923076923,2.8666666666666667,2020-07-15,12,3
41.166666666666664,423.9166666666667,26.566666666666666,3.0714285714285716,2020-07-15,12,4
40.228571428571435,500.92857142857144,27.0,3.625,2020-07-15,13,1
40.24615384615385,466.2307692307692,27.26923076923077,3.4,2020-07-15,13,2
40.4076923076923,555.3076923076923,27.361538461538462,4.266666666666667,2020-07-15,13,3
40.49166666666667,336.9166666666667,25.099999999999998,2.2142857142857144,2020-07-15,13,4
40.23571428571428,544.5714285714286,25.892857142857142,4.1875,2020-07-15,14,1
40.68333333333333,708.5833333333334,27.5,4.642857142857143,2020-07-15,14,2
41.49230769230769,351.53846153846155,27.684615384615384,2.75,2020-07-15,14,3
40.775,211.16666666666666,26.383333333333336,1.5714285714285714,2020-07-15,14,4
43.51428571428572,204.92857142857142,24.821428571428573,1.625,2020-07-15,15,1
46.61538461538461,322.15384615384613,25.215384615384615,2.2666666666666666,2020-07-15,15,2
41.0,686.2307692307693,26.107692307692307,4.8,2020-07-15,15,3
40.891666666666666,466.0,26.55,3.2857142857142856,2020-07-15,15,4
40.40714285714286,308.64285714285717,26.557142857142857,2.3125,2020-07-15,16,1
40.83846153846154,267.7692307692308,26.53846153846154,1.8666666666666667,2020-07-15,16,2
44.92307692307692,31.76923076923077,23.76153846153846,0.26666666666666666,2020-07-15,16,3
47.35,24.0,21.14,0.16666666666666666,2020-07-15,16,4
41.72,15.4,20.72,0.01282051282051282,2020-07-15,18,1
42.36666666666667,12.0,20.8,0.0,2020-07-15,18,2
34.8,11.4,21.9,0.001388888888888889,2020-07-15,6,2
36.55833333333333,18.333333333333332,21.933333333333334,0.14285714285714285,2020-07-15,6,3
38.36153846153846,23.384615384615383,22.0,0.2,2020-07-15,6,4
40.07333333333334,27.666666666666668,22.0,0.25,2020-07-15,7,1
41.55714285714286,34.714285714285715,21.807142857142857,0.26666666666666666,2020-07-15,7,2
42.55714285714286,53.07142857142857,21.542857142857144,0.4666666666666667,2020-07-15,7,3
43.361538461538466,74.0,21.73076923076923,0.5714285714285714,2020-07-15,7,4
44.138461538461534,100.61538461538461,21.99230769230769,0.8,2020-07-15,8,1
44.74615384615385,117.84615384615384,22.299999999999997,0.9375,2020-07-15,8,2
